time,open,high,low,close,volume
5/16/2011,481.98,481.98,481.98,481.98,
5/17/2011,477.76,477.76,477.76,477.76,
5/18/2011,471.81,471.81,471.81,471.81,
5/19/2011,463.44,463.44,463.44,463.44,
5/20/2011,452.52,452.52,452.52,452.52,
5/23/2011,436.62,436.62,436.62,436.62,
5/24/2011,420.04,420.04,420.04,420.04,
5/25/2011,402.7,402.7,402.7,402.7,
5/26/2011,414.87,414.87,414.87,414.87,
5/27/2011,428.45,428.45,428.45,428.45,
5/30/2011,425.26,425.26,425.26,425.26,
5/31/2011,434.65,434.65,434.65,434.65,
6/1/2011,449.81,449.81,449.81,449.81,
6/2/2011,464.62,464.62,464.62,464.62,
6/3/2011,458.32,458.32,458.32,458.32,
6/6/2011,449.82,449.82,449.82,449.82,
6/7/2011,460.81,460.81,460.81,460.81,
6/8/2011,457.22,457.22,457.22,457.22,
6/9/2011,458.93,458.93,458.93,458.93,
6/10/2011,460.24,460.24,460.24,460.24,
6/13/2011,460.32,460.32,460.32,460.32,
6/14/2011,460.85,460.85,460.85,460.85,
6/15/2011,460.17,460.17,460.17,460.17,
6/16/2011,464.7,464.7,464.7,464.7,
6/17/2011,460.9,460.9,460.9,460.9,
6/20/2011,452.91,452.91,452.91,452.91,
6/21/2011,465.95,465.95,465.95,465.95,
6/22/2011,463.03,463.03,463.03,463.03,
6/23/2011,458.72,458.72,458.72,458.72,
6/24/2011,457.45,457.45,457.45,457.45,
6/27/2011,459.82,459.82,459.82,459.82,
6/28/2011,455.79,455.79,455.79,455.79,
6/29/2011,456.54,456.54,456.54,456.54,
6/30/2011,454.77,454.77,454.77,454.77,
7/1/2011,448.52,448.52,448.52,448.52,
7/4/2011,450.13,450.13,450.13,450.13,
7/5/2011,455.88,455.88,455.88,455.88,
7/6/2011,453.12,453.12,453.12,453.12,
7/7/2011,454.89,454.89,454.89,454.89,
7/8/2011,456.03,456.03,456.03,456.03,
7/11/2011,451.45,451.45,451.45,451.45,
7/12/2011,444.35,444.35,444.35,444.35,
7/13/2011,445.59,445.59,445.59,445.59,
7/14/2011,446.27,446.27,446.27,446.27,
7/15/2011,441.56,441.56,441.56,441.56,
7/18/2011,443.66,443.66,443.66,443.66,
7/19/2011,439.4,439.4,439.4,439.4,
7/20/2011,449.32,449.32,449.32,449.32,
7/21/2011,446.02,446.02,446.02,446.02,
7/22/2011,441.96,441.96,441.96,441.96,
7/25/2011,441.2,441.2,441.2,441.2,
7/26/2011,441.67,441.67,441.67,441.67,
7/27/2011,444.33,444.33,444.33,444.33,
7/28/2011,444.77,444.77,444.77,444.77,
7/29/2011,442.44,442.44,442.44,442.44,
8/1/2011,437.93,437.93,437.93,437.93,
8/2/2011,433.02,433.02,433.02,433.02,
8/3/2011,429.39,429.39,429.39,429.39,
8/4/2011,433.47,433.47,433.47,433.47,
8/5/2011,436.62,436.62,436.62,436.62,
8/8/2011,430.37,430.37,430.37,430.37,
8/9/2011,421.22,421.22,421.22,421.22,
8/10/2011,418.09,418.09,418.09,418.09,
8/11/2011,417.31,417.31,417.31,417.31,
8/12/2011,416.83,416.83,416.83,416.83,
8/15/2011,417.39,417.39,417.39,417.39,
8/16/2011,418.86,418.86,418.86,418.86,
8/17/2011,426.73,426.73,426.73,426.73,
8/18/2011,436.46,436.46,436.46,436.46,
8/19/2011,432.48,432.48,432.48,432.48,
8/22/2011,439.01,439.01,439.01,439.01,
8/23/2011,436.5,436.5,436.5,436.5,
8/24/2011,430.73,430.73,430.73,430.73,
8/25/2011,436.02,436.02,436.02,436.02,
8/26/2011,438.82,438.82,438.82,438.82,
8/29/2011,448.5,448.5,448.5,448.5,
8/30/2011,454.56,454.56,454.56,454.56,
8/31/2011,461.42,461.42,461.42,461.42,
9/1/2011,474.54,474.54,474.54,474.54,
9/5/2011,472.27,472.27,472.27,472.27,
9/6/2011,471.21,471.21,471.21,471.21,
9/7/2011,478.33,478.33,478.33,478.33,
9/8/2011,486.39,486.39,486.39,486.39,
9/9/2011,491.1,491.1,491.1,491.1,
9/12/2011,490.28,490.28,490.28,490.28,
9/13/2011,494.22,494.22,494.22,494.22,
9/14/2011,487.15,487.15,487.15,487.15,
9/15/2011,489.35,489.35,489.35,489.35,
9/16/2011,476.16,476.16,476.16,476.16,
9/19/2011,484.77,484.77,484.77,484.77,
9/20/2011,479.38,479.38,479.38,479.38,
9/21/2011,474.96,474.96,474.96,474.96,
9/22/2011,477.5,477.5,477.5,477.5,
9/23/2011,469.09,469.09,469.09,469.09,
9/26/2011,462.86,462.86,462.86,462.86,
9/27/2011,464.7,464.7,464.7,464.7,
9/28/2011,462.12,462.12,462.12,462.12,
9/29/2011,456.14,456.14,456.14,456.14,
9/30/2011,455.97,455.97,455.97,455.97,
10/3/2011,450.39,450.39,450.39,450.39,
10/4/2011,446.72,446.72,446.72,446.72,
10/5/2011,445.16,445.16,445.16,445.16,
10/6/2011,448.98,448.98,448.98,448.98,
10/7/2011,446.3,446.3,446.3,446.3,
10/10/2011,447.52,447.52,447.52,447.52,
10/11/2011,445.07,445.07,445.07,445.07,
10/12/2011,438.52,438.52,438.52,438.52,
10/13/2011,439.9,439.9,439.9,439.9,
10/14/2011,440.96,440.96,440.96,440.96,
10/17/2011,435.63,435.63,435.63,435.63,
10/18/2011,429.71,429.71,429.71,429.71,
10/19/2011,425.56,425.56,425.56,425.56,
10/20/2011,427.32,427.32,427.32,427.32,
10/21/2011,434.01,434.01,434.01,434.01,
10/24/2011,437.26,437.26,437.26,437.26,
10/25/2011,433.93,433.93,433.93,433.93,
10/26/2011,436.45,436.45,436.45,436.45,
10/27/2011,439.67,439.67,439.67,439.67,
10/28/2011,447.44,447.44,447.44,447.44,
10/31/2011,444.87,444.87,444.87,444.87,
11/1/2011,439.32,439.32,439.32,439.32,
11/2/2011,435.48,435.48,435.48,435.48,
11/3/2011,435.21,435.21,435.21,435.21,
11/4/2011,436.72,436.72,436.72,436.72,
11/7/2011,436.5,436.5,436.5,436.5,
11/8/2011,434.61,434.61,434.61,434.61,
11/9/2011,430.58,430.58,430.58,430.58,
11/10/2011,425.65,425.65,425.65,425.65,
11/11/2011,422.14,422.14,422.14,422.14,
11/14/2011,417.3,417.3,417.3,417.3,
11/15/2011,412.65,412.65,412.65,412.65,
11/16/2011,416.6,416.6,416.6,416.6,
11/17/2011,413.75,413.75,413.75,413.75,
11/18/2011,409.41,409.41,409.41,409.41,
11/21/2011,410.08,410.08,410.08,410.08,
11/22/2011,412.06,412.06,412.06,412.06,
11/23/2011,418.96,418.96,418.96,418.96,
11/24/2011,413.02,413.02,413.02,413.02,
11/25/2011,413.14,413.14,413.14,413.14,
11/28/2011,412.13,412.13,412.13,412.13,
11/29/2011,412.62,412.62,412.62,412.62,
11/30/2011,409.32,409.32,409.32,409.32,
12/1/2011,408.1,408.1,408.1,408.1,
12/2/2011,411.13,411.13,411.13,411.13,
12/5/2011,418.27,418.27,418.27,418.27,
12/6/2011,417.9,417.9,417.9,417.9,
12/7/2011,415.74,415.74,415.74,415.74,
12/8/2011,409.49,409.49,409.49,409.49,
12/9/2011,406.03,406.03,406.03,406.03,
12/12/2011,405.68,405.68,405.68,405.68,
12/13/2011,402.11,402.11,402.11,402.11,
12/14/2011,398.25,398.25,398.25,398.25,
12/15/2011,394.96,394.96,394.96,394.96,
12/16/2011,398.25,398.25,398.25,398.25,
12/19/2011,401.37,401.37,401.37,401.37,
12/20/2011,399.25,399.25,399.25,399.25,
12/21/2011,400.73,400.73,400.73,400.73,
12/22/2011,392.45,392.45,392.45,392.45,
12/23/2011,388.63,388.63,388.63,388.63,
12/26/2011,385.69,385.69,385.69,385.69,
12/27/2011,382.35,382.35,382.35,382.35,
12/28/2011,385.91,385.91,385.91,385.91,
12/29/2011,386.93,386.93,386.93,386.93,
12/30/2011,388.6,388.6,388.6,388.6,
1/3/2012,385.28,385.28,385.28,385.28,
1/4/2012,385.42,385.42,385.42,385.42,
1/5/2012,376.97,376.97,376.97,376.97,
1/6/2012,374.02,374.02,374.02,374.02,
1/9/2012,379.12,379.12,379.12,379.12,
1/10/2012,385.65,385.65,385.65,385.65,
1/11/2012,389.1,389.1,389.1,389.1,
1/12/2012,387.98,387.98,387.98,387.98,
1/13/2012,394.43,394.43,394.43,394.43,
1/16/2012,397.79,397.79,397.79,397.79,
1/17/2012,398.93,398.93,398.93,398.93,
1/18/2012,403.09,403.09,403.09,403.09,
1/19/2012,414.65,414.65,414.65,414.65,
1/20/2012,414.34,414.34,414.34,414.34,
1/30/2012,428.29,428.29,428.29,428.29,
1/31/2012,432.37,432.37,432.37,432.37,
2/1/2012,436.95,436.95,436.95,436.95,
2/2/2012,449.66,449.66,449.66,449.66,
2/3/2012,449.41,449.41,449.41,449.41,
2/6/2012,447.47,447.47,447.47,447.47,
2/7/2012,449.31,449.31,449.31,449.31,
2/8/2012,460.98,460.98,460.98,460.98,
2/9/2012,464.73,464.73,464.73,464.73,
2/10/2012,458.23,458.23,458.23,458.23,
2/13/2012,446.23,446.23,446.23,446.23,
2/14/2012,450.22,450.22,450.22,450.22,
2/15/2012,446.08,446.08,446.08,446.08,
2/16/2012,443.54,443.54,443.54,443.54,
2/17/2012,451.22,451.22,451.22,451.22,
2/20/2012,465.44,465.44,465.44,465.44,
2/21/2012,462.27,462.27,462.27,462.27,
2/22/2012,470.97,470.97,470.97,470.97,
2/23/2012,476.4,476.4,476.4,476.4,
2/24/2012,477.77,477.77,477.77,477.77,
2/27/2012,485.85,485.85,485.85,485.85,
2/28/2012,480.89,480.89,480.89,480.89,
2/29/2012,485.18,485.18,485.18,485.18,
3/1/2012,491.01,491.01,491.01,491.01,
3/2/2012,503.54,503.54,503.54,503.54,
3/5/2012,524.94,524.94,524.94,524.94,
3/6/2012,508.41,508.41,508.41,508.41,
3/7/2012,505.9,505.9,505.9,505.9,
3/8/2012,489.05,489.05,489.05,489.05,
3/9/2012,487.03,487.03,487.03,487.03,
3/12/2012,482.65,482.65,482.65,482.65,
3/13/2012,486.42,486.42,486.42,486.42,
3/14/2012,491.23,491.23,491.23,491.23,
3/15/2012,502.82,502.82,502.82,502.82,
3/16/2012,496.87,496.87,496.87,496.87,
3/19/2012,497.22,497.22,497.22,497.22,
3/20/2012,501.29,501.29,501.29,501.29,
3/21/2012,506.8,506.8,506.8,506.8,
3/22/2012,505.54,505.54,505.54,505.54,
3/23/2012,512.84,512.84,512.84,512.84,
3/26/2012,517.27,517.27,517.27,517.27,
3/27/2012,502.41,502.41,502.41,502.41,
3/28/2012,504.54,504.54,504.54,504.54,
3/29/2012,498.48,498.48,498.48,498.48,
3/30/2012,500.07,500.07,500.07,500.07,
4/3/2012,505.77,505.77,505.77,505.77,
4/4/2012,500.28,500.28,500.28,500.28,
4/5/2012,507.35,507.35,507.35,507.35,
4/6/2012,511.51,511.51,511.51,511.51,
4/9/2012,515.64,515.64,515.64,515.64,
4/10/2012,517.4,517.4,517.4,517.4,
4/11/2012,527.63,527.63,527.63,527.63,
4/12/2012,537.28,537.28,537.28,537.28,
4/13/2012,532.3,532.3,532.3,532.3,
4/16/2012,539.17,539.17,539.17,539.17,
4/17/2012,544.13,544.13,544.13,544.13,
4/18/2012,541.6,541.6,541.6,541.6,
4/19/2012,533.68,533.68,533.68,533.68,
4/20/2012,533.74,533.74,533.74,533.74,
4/23/2012,533.6,533.6,533.6,533.6,
4/24/2012,534.89,534.89,534.89,534.89,
4/25/2012,542.78,542.78,542.78,542.78,
4/26/2012,538.1,538.1,538.1,538.1,
4/27/2012,541.2,541.2,541.2,541.2,
5/2/2012,539.72,539.72,539.72,539.72,
5/3/2012,536.1,536.1,536.1,536.1,
5/4/2012,542.5,542.5,542.5,542.5,
5/7/2012,552.3,552.3,552.3,552.3,
5/8/2012,557.02,557.02,557.02,557.02,
5/9/2012,557.35,557.35,557.35,557.35,
5/10/2012,554.74,554.74,554.74,554.74,
5/11/2012,547.94,547.94,547.94,547.94,
5/14/2012,536.35,536.35,536.35,536.35,
5/15/2012,522.9,522.9,522.9,522.9,
5/16/2012,519.7,519.7,519.7,519.7,
5/17/2012,513.46,513.46,513.46,513.46,
5/18/2012,504.61,504.61,504.61,504.61,
5/21/2012,518.86,518.86,518.86,518.86,
5/22/2012,516.86,516.86,516.86,516.86,
5/23/2012,508.45,508.45,508.45,508.45,
5/24/2012,501.58,501.58,501.58,501.58,
5/25/2012,514.27,514.27,514.27,514.27,
5/28/2012,513.44,513.44,513.44,513.44,
5/29/2012,510.81,510.81,510.81,510.81,
5/30/2012,513.38,513.38,513.38,513.38,
5/31/2012,507.07,507.07,507.07,507.07,
6/1/2012,505.65,505.65,505.65,505.65,
6/4/2012,492.89,492.89,492.89,492.89,
6/5/2012,498.02,498.02,498.02,498.02,
6/6/2012,504.11,504.11,504.11,504.11,
6/7/2012,509.41,509.41,509.41,509.41,
6/8/2012,508.15,508.15,508.15,508.15,
6/11/2012,509.99,509.99,509.99,509.99,
6/12/2012,506.49,506.49,506.49,506.49,
6/13/2012,504.19,504.19,504.19,504.19,
6/14/2012,500.24,500.24,500.24,500.24,
6/15/2012,507.94,507.94,507.94,507.94,
6/18/2012,509.62,514.55,508.64,510.81,22570
6/19/2012,508.37,510.6,505.02,506.67,12690
6/20/2012,507.23,510.37,504.02,508.23,10660
6/21/2012,504.85,507.84,504.52,504.71,13240
6/22/2012,503.97,504.21,499.4,500.34,17350
6/25/2012,499.37,503.58,496.43,498.09,16440
6/26/2012,496.72,496.72,492.34,493.73,17760
6/27/2012,494.63,497.29,492.72,492.77,13390
6/28/2012,492.5,493.38,489.93,491.71,11860
6/29/2012,494.03,497.73,492.48,497.73,9130
7/2/2012,496.45,498.47,491.33,492.66,12210
7/3/2012,489.92,491,485.18,486.95,14680
7/4/2012,487.69,490.86,485.42,485.42,8390
7/5/2012,485.27,488.82,483.75,488.82,9450
7/6/2012,489.41,493.74,488.99,490.64,10900
7/9/2012,487.75,488.99,482.03,482.49,10270
7/10/2012,482.21,484.13,479.58,479.58,8040
7/11/2012,479.15,482.81,479.15,481.57,6960
7/12/2012,479.88,483.68,479.54,483.12,8350
7/13/2012,484.56,492.44,484.56,492.36,16380
7/16/2012,493.47,494.06,488.08,488.63,10310
7/17/2012,484.62,493.42,484.62,493.04,12630
7/18/2012,493.34,495.61,491.73,494.11,12590
7/19/2012,494.22,502.6,493.03,502.6,25710
7/20/2012,507.48,507.98,497.43,497.43,26190
7/23/2012,496.65,500.33,495.08,495.86,16280
7/24/2012,494.3,495.23,489.25,491.34,14980
7/25/2012,488.16,491.43,487.62,488.37,13740
7/26/2012,488.89,492.65,488.62,490.78,11820
7/27/2012,492.91,493.88,488.47,489.61,13740
7/30/2012,487.18,492.95,486.57,492.29,11240
7/31/2012,491.86,493.76,491.15,491.98,7600
8/1/2012,491,491.26,487.65,489.76,9530
8/2/2012,492.43,495.69,492.15,494.12,6920
8/3/2012,496.32,498.49,495.95,497.38,6730
8/6/2012,497.9,504.01,497.9,502.97,15400
8/7/2012,503.36,505.72,502.07,502.07,8890
8/8/2012,501.7,504,500.44,503.74,7860
8/9/2012,504.91,509.11,504.87,508.58,12450
8/10/2012,509.28,509.28,505.8,506.6,9350
8/13/2012,505.83,508.99,504.37,508.99,7180
8/14/2012,509.76,514.8,507.73,513.36,30330
8/15/2012,513.83,517.67,513.83,516.05,14850
8/16/2012,516.79,518.84,513.08,514.47,8720
8/17/2012,514.66,517.09,513.46,515.55,13380
8/20/2012,517.47,521.75,516.62,521.28,14520
8/21/2012,510.61,510.61,495.59,496.39,27330
8/22/2012,480.87,489.9,480.58,486.32,26400
8/23/2012,472.82,472.85,463.11,464.83,22650
8/24/2012,448.65,475.38,446.06,472.75,38810
8/27/2012,466.31,468,454.84,456.32,19880
8/28/2012,449.05,454.98,446.83,454.1,15570
8/29/2012,457.34,463,457.34,459.64,17010
8/30/2012,460.63,468.59,459.54,465.42,13930
8/31/2012,465.35,468.25,463.1,465.29,12040
9/4/2012,466.59,474.91,466.57,472.78,10110
9/5/2012,473.42,476,466.06,469.46,16840
9/6/2012,466.77,469.31,463.58,463.63,10710
9/7/2012,463.95,467.26,462.41,465.94,11560
9/10/2012,463.93,464.54,452.63,455.59,19760
9/11/2012,449.61,453.99,449.61,453.39,13460
9/12/2012,453.2,457.49,452.75,453.96,13240
9/13/2012,453.87,456.11,452.35,456.11,12860
9/14/2012,463.13,465.92,460.16,463.9,17440
9/17/2012,464.18,472.47,464.18,468.32,12870
9/18/2012,470.13,473.64,459.26,460.44,18360
9/19/2012,454.24,460.94,454.24,457.13,19380
9/20/2012,453.89,454.71,445.4,449.66,21440
9/21/2012,452.28,457.53,452.28,457.53,31530
9/24/2012,455.45,457.93,453.84,454.52,11340
9/25/2012,455.25,459.1,453.52,456.52,9220
9/26/2012,457.7,463.75,457.63,460.23,9850
9/27/2012,461.86,462.85,455.39,458.38,10040
9/28/2012,456.62,458.35,454.68,456.48,9500
10/1/2012,454.82,455.27,450.43,451.55,12030
10/2/2012,451.23,452.25,448.65,448.97,12510
10/3/2012,450.53,452.59,447.35,450.44,11160
10/4/2012,450.48,451.57,448.16,449.62,9270
10/5/2012,450.44,453.2,449.6,453.2,12710
10/8/2012,452.48,460.26,452.48,460.26,15110
10/9/2012,461.06,462.51,458.47,460.09,14070
10/10/2012,459.36,461.71,457.45,461.71,14420
10/11/2012,462.4,465.24,461.28,461.28,17370
10/12/2012,461.09,463.07,459.95,460.18,21400
10/15/2012,459.57,462.82,459.56,461.34,15130
10/16/2012,461.63,471.68,461.63,471.68,16900
10/17/2012,472.05,473.67,468.03,469.39,14920
10/18/2012,467.79,472.31,467.39,471.96,17250
10/19/2012,472.87,474.49,466.45,471.26,19940
10/22/2012,470.72,470.94,466.48,469.39,11420
10/23/2012,469.61,471.43,467.59,469.82,10960
10/24/2012,469.38,470.57,466.32,466.62,7560
10/25/2012,464.31,464.81,459.23,459.93,13080
10/26/2012,459.43,463.94,459.43,462.16,6020
10/29/2012,460.57,463.25,459.7,461.03,6800
10/30/2012,460.91,462.71,459.04,459.04,7340
10/31/2012,458.41,460.57,456.38,458.56,7800
11/1/2012,458.3,460.76,458.06,458.06,12100
11/2/2012,452.83,452.83,441.42,441.9,22140
11/5/2012,437.29,446.51,437.16,446.51,10590
11/6/2012,446.05,449.31,443.86,446.63,9850
11/7/2012,447.42,451.4,444.53,450.83,12810
11/8/2012,449.12,455.78,448.46,455.78,10810
11/9/2012,456.07,457.23,453.2,457.23,11390
11/12/2012,455.92,460.64,455.92,460.56,15740
11/13/2012,457.5,458.65,455.08,455.08,9990
11/14/2012,454.09,459.86,453.77,458.21,9400
11/15/2012,460.72,461.97,456.35,457.08,10000
11/16/2012,454.82,455.79,452.1,455.67,6210
11/19/2012,454.63,455.92,451.04,452.36,8420
11/20/2012,452.12,455.66,450.4,455.1,9240
11/21/2012,454.57,456.43,451.55,452.87,8540
11/22/2012,451.76,453.43,450.94,452.24,4810
11/23/2012,452.42,453.46,449.09,449.73,6770
11/26/2012,450.54,450.64,444.54,445.17,6310
11/27/2012,444.89,445.77,442.47,443.68,4540
11/28/2012,442.51,443.5,439.32,441.49,5720
11/29/2012,442.57,444.66,442.16,444.27,4910
11/30/2012,445.16,446.64,442.68,443.68,6620
12/3/2012,443.6,445.72,440.39,445.72,7000
12/4/2012,445.47,448.09,444.34,448.02,9840
12/5/2012,449.13,453.64,448.98,451.61,13770
12/6/2012,451.26,452.34,449.84,451.72,7160
12/7/2012,452.51,452.56,449.81,449.81,9610
12/10/2012,451.46,454.42,449.8,453.69,13180
12/11/2012,453.05,455.9,452.45,455.9,13630
12/12/2012,454.59,460.78,452.14,457.64,16900
12/13/2012,458.6,461.12,456.8,457.83,13940
12/14/2012,459.53,463,459.53,460.74,12360
12/17/2012,459.33,464.62,459.33,462.25,19450
12/18/2012,465.23,465.23,459.38,460.42,18690
12/19/2012,463.08,467.12,462.36,467.12,29230
12/20/2012,467.38,469.75,465.72,468.32,29530
12/21/2012,466,468.9,460.44,465.24,34060
12/24/2012,465.23,468.47,463.57,466.99,14120
12/25/2012,468.95,469.24,464.72,469.15,14820
12/26/2012,466.79,475.93,465.15,475.93,20420
12/27/2012,476.18,482.15,476.18,480.85,23960
12/28/2012,480.73,485.38,477.55,485.38,16520
1/2/2013,486.41,492.29,485.37,490.82,22640
1/3/2013,492.55,492.55,483.84,491.34,32690
1/4/2013,489.71,499.85,487.95,498.31,20150
1/7/2013,500.58,509.61,498.54,509.18,26030
1/8/2013,512.41,525.36,511.64,525.36,32890
1/9/2013,534.18,539.75,521.64,531.52,61610
1/10/2013,530.1,545.8,526.32,545.8,33050
1/11/2013,556.64,556.64,545.24,545.72,29860
1/14/2013,538.43,542.23,533.41,537.42,26020
1/15/2013,538.37,542.73,535.59,542.73,29520
1/16/2013,544.32,552.11,543.73,546.34,30710
1/17/2013,545.87,547.46,537.75,537.75,31720
1/18/2013,538.35,539.66,529.51,534.97,29140
1/21/2013,534.72,536.81,527.89,527.89,12760
1/22/2013,530.91,530.91,518.93,521.19,17300
1/23/2013,521.71,526.33,519.32,521.92,12910
1/24/2013,523.4,532.18,522.56,532.11,11320
1/25/2013,535.59,547.31,535.59,547.31,23300
1/28/2013,551.84,568.44,551.84,562.6,37770
1/29/2013,561.28,569.6,558.57,569.6,34900
1/30/2013,572.25,577,568.15,572.76,29160
1/31/2013,569.01,569.6,563.81,564.01,20070
2/1/2013,562.91,566.09,555.31,566.09,18840
2/4/2013,566.36,569.68,562.07,562.07,16870
2/5/2013,561,562.92,556.83,556.83,21060
2/6/2013,560.64,570.52,560.64,570.03,20010
2/7/2013,573.21,576.14,569.46,571.59,17600
2/8/2013,573.39,576.47,569.57,574.18,12010
2/18/2013,577.69,578.57,573.76,574.43,17170
2/19/2013,573.74,574.88,569.32,570.22,26810
2/20/2013,565.83,573.73,565.38,572.38,19250
2/21/2013,571.6,574.47,550.42,550.42,27070
2/22/2013,557.1,562.7,542.52,551.33,29460
2/25/2013,555.95,558.9,552.22,558.17,13370
2/26/2013,557.73,557.73,535.69,536.94,24140
2/27/2013,537.15,539.57,529.76,535.86,18030
2/28/2013,539.35,547.75,539.35,545.68,17410
3/1/2013,548.92,551.49,546.85,547.7,12330
3/4/2013,546.18,549.47,534.53,534.53,19610
3/5/2013,533.74,533.88,525.8,528.29,14690
3/6/2013,532.81,539.08,531.37,539.08,9620
3/7/2013,538.97,542.11,533.69,533.69,14170
3/8/2013,535.82,541.65,535.82,540.01,8670
3/11/2013,542.44,550.22,541.44,550.22,15130
3/12/2013,547.33,551.98,541.89,547.63,17550
3/13/2013,549.52,551,542.71,542.94,16300
3/14/2013,541.14,546.15,540.41,546.15,16330
3/15/2013,546.98,553.33,545.86,553.33,40230
3/18/2013,553.19,553.19,548.72,548.72,12680
3/19/2013,547.04,549.8,545.23,547.22,10400
3/20/2013,547.15,553.39,547.1,551.15,15470
3/21/2013,552.91,561.17,552.46,559.39,16240
3/22/2013,560.04,566.08,551.8,554.84,16940
3/25/2013,555.2,561.81,554.12,561.81,11960
3/26/2013,563.31,563.92,557.17,557.17,10970
3/27/2013,556.86,558.29,552.82,554.83,10930
3/28/2013,556.14,556.16,550.47,551.92,10800
3/29/2013,549.52,553.88,543.26,552.28,10340
4/1/2013,553.38,566.98,551.8,566.98,16180
4/2/2013,568.04,577.33,568.04,573.5,28290
4/3/2013,572.38,575.62,567.25,569.33,19650
4/4/2013,569.45,571.45,564.09,564.39,18310
4/5/2013,567.66,570.83,564.05,570.2,14690
4/8/2013,572.22,576.06,569.7,575.02,17720
4/9/2013,573.21,579.04,572.58,575.93,18700
4/10/2013,576.24,581.01,558.37,558.37,23130
4/11/2013,562.04,565.76,557.56,565.76,20180
4/12/2013,566.68,566.94,552.24,557.77,17710
4/15/2013,555.44,555.44,539.56,540.83,18670
4/16/2013,534.44,539.64,525.82,538.17,16660
4/17/2013,542.75,544.9,536.82,543.99,8760
4/18/2013,537.97,539.55,529.26,532.44,13630
4/22/2013,530.23,531.12,525.43,527.63,12080
4/23/2013,528.17,534.24,528.16,532.24,9460
4/24/2013,532.97,535.43,531.69,531.69,10240
4/25/2013,534.5,537.79,534.5,537.23,9150
4/26/2013,537.4,540.6,535.79,537.37,8240
5/2/2013,536.15,539.6,534.51,536.25,6710
5/3/2013,533.87,539.33,533.69,539.33,7280
5/6/2013,542.29,551.99,542.29,551.99,13220
5/7/2013,553.45,555.64,547.85,549.57,15860
5/8/2013,551.28,552.26,548.58,549.74,11720
5/9/2013,549.28,553.87,549.28,552.53,12650
5/10/2013,552.22,554.89,549.93,551.81,11780
5/13/2013,552.55,555.23,552.55,554.38,9990
5/14/2013,552.64,552.64,545.65,548.27,14590
5/15/2013,547.87,553.03,547.67,551.81,13450
5/16/2013,552.26,557.76,551.93,556.01,18170
5/17/2013,555.57,558.34,553.51,553.51,13690
5/20/2013,551.2,559.12,550.7,558.79,15830
5/21/2013,563.15,570.06,562.28,566.46,28330
5/22/2013,570.39,570.56,567.52,567.79,19180
5/23/2013,566.71,570.81,561.79,561.79,24700
5/24/2013,562.36,567.87,560.15,563.81,21910
5/27/2013,567.9,579.38,567.9,574.82,23600
5/28/2013,578.68,579.3,573.94,577.4,25470
5/29/2013,579.57,583.34,572.89,579.33,28020
5/30/2013,581.69,584.95,577.61,584.7,21450
5/31/2013,585.78,591.05,581.95,581.95,33400
6/3/2013,581.66,585.09,579.77,580.89,18440
6/4/2013,585.29,586.74,574.95,574.95,25990
6/5/2013,575.55,577.65,572.54,577.28,18200
6/6/2013,575.13,583.7,575.13,582.92,24810
6/7/2013,585.01,588.21,583.63,588.21,24170
6/10/2013,591.62,593.17,584.11,584.11,24220
6/11/2013,585.65,585.65,579.94,581.15,20850
6/12/2013,580.77,582.75,575.39,575.39,20910
6/13/2013,574.6,576.16,565.9,571.79,19330
6/14/2013,571.43,574.57,562.97,562.97,18410
6/17/2013,562.93,563.86,551.27,552.73,26700
6/18/2013,551.12,554.03,547.87,552.87,18770
6/19/2013,554.64,557.8,554.07,556.73,15620
